1.000000000000000000e+00,3.385083675384521484e-01,1.838452368974685669e-01
1.000000000000000000e+00,2.521696388721466064e-01,-2.779207751154899597e-02
1.000000000000000000e+00,1.924779862165451050e-01,2.485395073890686035e-01
0.000000000000000000e+00,5.791327953338623047e-01,5.966747403144836426e-01
0.000000000000000000e+00,7.097535729408264160e-01,6.277762651443481445e-01
1.000000000000000000e+00,3.857445120811462402e-01,1.734718978404998779e-01
1.000000000000000000e+00,3.786614239215850830e-01,2.471469342708587646e-01
0.000000000000000000e+00,6.465742588043212891e-01,3.226753771305084229e-01
0.000000000000000000e+00,6.091180443763732910e-01,6.478317379951477051e-01
0.000000000000000000e+00,7.586350440979003906e-01,5.972971916198730469e-01
1.000000000000000000e+00,1.129188910126686096e-01,3.991966322064399719e-02
1.000000000000000000e+00,7.571967691183090210e-02,2.125491499900817871e-01
1.000000000000000000e+00,2.625266015529632568e-01,1.535107791423797607e-01
1.000000000000000000e+00,4.007760286331176758e-01,1.189280580729246140e-02
1.000000000000000000e+00,2.498689740896224976e-01,8.751096576452255249e-02
1.000000000000000000e+00,3.008435070514678955e-01,-1.254788041114807129e-01
0.000000000000000000e+00,6.873295903205871582e-01,5.854023694992065430e-01
1.000000000000000000e+00,2.160495072603225708e-01,1.077524572610855103e-01
0.000000000000000000e+00,7.279732823371887207e-01,4.454240500926971436e-01
0.000000000000000000e+00,6.116611957550048828e-01,4.435672461986541748e-01
0.000000000000000000e+00,6.592003703117370605e-01,4.382642507553100586e-01
1.000000000000000000e+00,3.166612088680267334e-01,5.127232521772384644e-03
1.000000000000000000e+00,3.355110883712768555e-01,2.202870883047580719e-02
0.000000000000000000e+00,5.687902569770812988e-01,6.056331396102905273e-01
0.000000000000000000e+00,7.599453330039978027e-01,5.306662321090698242e-01
1.000000000000000000e+00,2.545274496078491211e-01,1.715929359197616577e-01
0.000000000000000000e+00,7.668375372886657715e-01,4.864419996738433838e-01
1.000000000000000000e+00,3.328947722911834717e-01,-1.129368506371974945e-02
1.000000000000000000e+00,3.774667680263519287e-01,1.555045396089553833e-01
1.000000000000000000e+00,3.993260264396667480e-01,1.536625027656555176e-01
0.000000000000000000e+00,8.369992375373840332e-01,5.644600391387939453e-01
1.000000000000000000e+00,1.711199581623077393e-01,1.275368630886077881e-01
0.000000000000000000e+00,5.063732862472534180e-01,4.179523587226867676e-01
0.000000000000000000e+00,5.607228875160217285e-01,7.202238440513610840e-01
1.000000000000000000e+00,3.488454818725585938e-01,2.257558554410934448e-01
1.000000000000000000e+00,2.515030801296234131e-01,-4.376576840877532959e-02
1.000000000000000000e+00,1.776156127452850342e-01,7.531549036502838135e-02
1.000000000000000000e+00,4.787945151329040527e-01,2.059512734413146973e-01
0.000000000000000000e+00,8.296355605125427246e-01,2.728925347328186035e-01
0.000000000000000000e+00,8.377785086631774902e-01,4.538300633430480957e-01
1.000000000000000000e+00,3.140057623386383057e-01,-3.641826286911964417e-02
0.000000000000000000e+00,7.778746485710144043e-01,6.589660048484802246e-01
0.000000000000000000e+00,6.674228906631469727e-01,4.502027332782745361e-01
1.000000000000000000e+00,4.131875932216644287e-01,-3.825426846742630005e-02
1.000000000000000000e+00,3.136509060859680176e-01,-5.206971615552902222e-02
1.000000000000000000e+00,3.377139270305633545e-01,1.423145085573196411e-01
1.000000000000000000e+00,2.085354626178741455e-01,3.656109794974327087e-02
0.000000000000000000e+00,7.519175410270690918e-01,3.977637588977813721e-01
1.000000000000000000e+00,7.042851448059082031e-01,1.735297404229640961e-02
0.000000000000000000e+00,6.601591706275939941e-01,6.868792176246643066e-01
1.000000000000000000e+00,2.398826032876968384e-01,3.948932886123657227e-02
1.000000000000000000e+00,2.616674900054931641e-01,1.204683110117912292e-01
1.000000000000000000e+00,2.213228195905685425e-01,-1.479603443294763565e-02
1.000000000000000000e+00,3.022008836269378662e-01,7.733675092458724976e-02
1.000000000000000000e+00,4.646460115909576416e-01,6.244061142206192017e-02
0.000000000000000000e+00,7.235346436500549316e-01,5.615862607955932617e-01
0.000000000000000000e+00,7.798483967781066895e-01,4.033512175083160400e-01
1.000000000000000000e+00,2.961953878402709961e-01,-8.898259699344635010e-02
1.000000000000000000e+00,3.101188242435455322e-01,-4.702559858560562134e-02
1.000000000000000000e+00,2.803292870521545410e-01,2.091839313507080078e-01
1.000000000000000000e+00,4.954497814178466797e-01,9.438972920179367065e-02
1.000000000000000000e+00,3.231816291809082031e-01,2.143470793962478638e-01
0.000000000000000000e+00,6.087123751640319824e-01,4.646745920181274414e-01
1.000000000000000000e+00,3.339670002460479736e-01,1.088588088750839233e-01
0.000000000000000000e+00,6.707254648208618164e-01,5.620788335800170898e-01
1.000000000000000000e+00,1.576825082302093506e-01,1.144259348511695862e-01
1.000000000000000000e+00,2.635279893875122070e-01,7.793419063091278076e-02
0.000000000000000000e+00,7.688427567481994629e-01,6.079108715057373047e-01
0.000000000000000000e+00,7.829682230949401855e-01,6.845630407333374023e-01
0.000000000000000000e+00,5.595520734786987305e-01,5.257392525672912598e-01
1.000000000000000000e+00,2.180116772651672363e-01,2.357915043830871582e-01
0.000000000000000000e+00,8.894137144088745117e-01,2.729817628860473633e-01
0.000000000000000000e+00,7.076831459999084473e-01,4.385809898376464844e-01
0.000000000000000000e+00,6.260406374931335449e-01,5.734524130821228027e-01
1.000000000000000000e+00,3.198972046375274658e-01,6.447716057300567627e-02
1.000000000000000000e+00,4.141267538070678711e-01,2.998371422290802002e-01
1.000000000000000000e+00,3.216480314731597900e-01,1.104666367173194885e-01
1.000000000000000000e+00,3.029374182224273682e-01,8.006428182125091553e-02
1.000000000000000000e+00,2.290480434894561768e-01,-1.844794303178787231e-01
1.000000000000000000e+00,8.385232836008071899e-02,1.676584035158157349e-01
1.000000000000000000e+00,1.919487714767456055e-01,-4.986244067549705505e-02
0.000000000000000000e+00,7.100930809974670410e-01,5.112907886505126953e-01
1.000000000000000000e+00,2.492609173059463501e-01,8.482940495014190674e-02
1.000000000000000000e+00,3.442022204399108887e-01,3.108019754290580750e-02
1.000000000000000000e+00,3.947790563106536865e-01,6.399679183959960938e-02
1.000000000000000000e+00,2.962915003299713135e-01,9.405547380447387695e-02
0.000000000000000000e+00,8.128746151924133301e-01,4.696606099605560303e-01
1.000000000000000000e+00,3.120209276676177979e-01,3.388291299343109131e-01
0.000000000000000000e+00,6.634410023689270020e-01,4.635991752147674561e-01
0.000000000000000000e+00,5.164715647697448730e-01,6.614665389060974121e-01
1.000000000000000000e+00,3.013713061809539795e-01,7.532559335231781006e-02
1.000000000000000000e+00,2.732616662979125977e-01,6.330996006727218628e-02
1.000000000000000000e+00,1.914521157741546631e-01,-1.437333077192306519e-01
1.000000000000000000e+00,1.806178689002990723e-01,1.542154699563980103e-01
1.000000000000000000e+00,2.295431792736053467e-01,1.631370484828948975e-01
1.000000000000000000e+00,2.453152388334274292e-01,1.912830397486686707e-02
0.000000000000000000e+00,7.484930157661437988e-01,4.353256821632385254e-01
0.000000000000000000e+00,7.725088000297546387e-01,5.888526439666748047e-01
0.000000000000000000e+00,6.364779472351074219e-01,3.909667134284973145e-01
1.000000000000000000e+00,2.850855588912963867e-01,-5.317315459251403809e-03
1.000000000000000000e+00,1.633796244859695435e-01,-1.173615455627441406e-01
1.000000000000000000e+00,4.686171710491180420e-01,2.078847438097000122e-01
0.000000000000000000e+00,7.162673473358154297e-01,5.805599689483642578e-01
0.000000000000000000e+00,6.916903853416442871e-01,4.554681777954101562e-01
0.000000000000000000e+00,8.320682048797607422e-01,4.984981715679168701e-01
0.000000000000000000e+00,7.980977296829223633e-01,4.227491021156311035e-01
1.000000000000000000e+00,3.168192505836486816e-01,-4.756158683449029922e-03
0.000000000000000000e+00,8.278578519821166992e-01,6.318846940994262695e-01
0.000000000000000000e+00,8.249406814575195312e-01,4.511388242244720459e-01
0.000000000000000000e+00,7.492891550064086914e-01,5.323289632797241211e-01
0.000000000000000000e+00,6.249839663505554199e-01,3.511588573455810547e-01
1.000000000000000000e+00,2.464097738265991211e-01,1.506769657135009766e-01
1.000000000000000000e+00,2.230243533849716187e-01,-1.517504751682281494e-01
0.000000000000000000e+00,7.625339031219482422e-01,5.863775610923767090e-01
1.000000000000000000e+00,2.568986117839813232e-01,4.385097697377204895e-02
1.000000000000000000e+00,2.539072930812835693e-01,-3.950445353984832764e-02
0.000000000000000000e+00,7.343727350234985352e-01,6.635503768920898438e-01
0.000000000000000000e+00,8.143694996833801270e-01,4.680590629577636719e-01
1.000000000000000000e+00,4.583482444286346436e-01,2.453122884035110474e-01
1.000000000000000000e+00,4.396225810050964355e-01,6.321597844362258911e-02
0.000000000000000000e+00,6.409242153167724609e-01,4.307953119277954102e-01
1.000000000000000000e+00,3.885090947151184082e-01,1.971611529588699341e-01
1.000000000000000000e+00,1.811329424381256104e-01,1.267166286706924438e-01
1.000000000000000000e+00,3.768026828765869141e-01,1.596273034811019897e-01
0.000000000000000000e+00,6.139923930168151855e-01,4.487241208553314209e-01
0.000000000000000000e+00,8.310265541076660156e-01,4.849137067794799805e-01
0.000000000000000000e+00,5.560459494590759277e-01,5.873792767524719238e-01
1.000000000000000000e+00,3.958780169486999512e-01,1.032312065362930298e-01
0.000000000000000000e+00,5.919535756111145020e-01,4.172868728637695312e-01
0.000000000000000000e+00,4.672511219978332520e-01,5.207248926162719727e-01
1.000000000000000000e+00,3.469225764274597168e-01,9.447756409645080566e-02
0.000000000000000000e+00,6.965038776397705078e-01,4.379401504993438721e-01
0.000000000000000000e+00,6.376132369041442871e-01,4.719623625278472900e-01
1.000000000000000000e+00,3.351629674434661865e-01,-2.793976105749607086e-02
1.000000000000000000e+00,1.435828059911727905e-01,1.678606122732162476e-01
0.000000000000000000e+00,7.237515449523925781e-01,4.784583449363708496e-01
0.000000000000000000e+00,6.601776480674743652e-01,4.834525287151336670e-01
0.000000000000000000e+00,7.642679810523986816e-01,5.352062582969665527e-01
0.000000000000000000e+00,7.207407951354980469e-01,3.893262743949890137e-01
1.000000000000000000e+00,1.740567684173583984e-01,1.542385965585708618e-01
1.000000000000000000e+00,1.987887620925903320e-01,6.826200056821107864e-03
0.000000000000000000e+00,9.103907942771911621e-01,5.661878585815429688e-01
0.000000000000000000e+00,7.766463756561279297e-01,5.681390762329101562e-01
0.000000000000000000e+00,5.879054665565490723e-01,4.369032680988311768e-01
0.000000000000000000e+00,6.694571375846862793e-01,6.147074103355407715e-01
0.000000000000000000e+00,8.102833032608032227e-01,5.459874868392944336e-01
1.000000000000000000e+00,3.447742164134979248e-01,8.815505355596542358e-02
1.000000000000000000e+00,3.034953474998474121e-01,8.938340470194816589e-03
1.000000000000000000e+00,2.695116102695465088e-01,2.112195640802383423e-01
1.000000000000000000e+00,2.993349432945251465e-01,1.011469587683677673e-01
0.000000000000000000e+00,5.060225129127502441e-01,5.789082050323486328e-01
1.000000000000000000e+00,3.941098153591156006e-01,3.364760428667068481e-02
1.000000000000000000e+00,3.274047374725341797e-01,4.310075193643569946e-02
1.000000000000000000e+00,3.654955625534057617e-01,4.827300831675529480e-02
1.000000000000000000e+00,3.741303086280822754e-01,3.599139302968978882e-02
0.000000000000000000e+00,8.552693724632263184e-01,4.533257186412811279e-01
1.000000000000000000e+00,1.834134310483932495e-01,2.720275893807411194e-02
0.000000000000000000e+00,7.336148619651794434e-01,5.266438126564025879e-01
1.000000000000000000e+00,3.181820213794708252e-01,1.036566495895385742e-01
1.000000000000000000e+00,2.409202605485916138e-01,5.086577683687210083e-02
0.000000000000000000e+00,5.130473375320434570e-01,6.152830719947814941e-01
1.000000000000000000e+00,1.513348817825317383e-01,3.154320120811462402e-01
1.000000000000000000e+00,3.944624960422515869e-01,1.016550883650779724e-01
0.000000000000000000e+00,5.151707530021667480e-01,5.879551172256469727e-01
0.000000000000000000e+00,8.782290220260620117e-01,3.830795288085937500e-01
1.000000000000000000e+00,2.091252803802490234e-01,4.051550850272178650e-02
0.000000000000000000e+00,7.410737276077270508e-01,5.432236194610595703e-01
0.000000000000000000e+00,7.176917791366577148e-01,4.688659310340881348e-01
1.000000000000000000e+00,2.923978865146636963e-01,-2.333892583847045898e-01
0.000000000000000000e+00,7.021152377128601074e-01,5.726796984672546387e-01
1.000000000000000000e+00,3.750948607921600342e-01,1.508096903562545776e-01
0.000000000000000000e+00,7.857256531715393066e-01,6.579170227050781250e-01
0.000000000000000000e+00,6.548588275909423828e-01,5.940070748329162598e-01
1.000000000000000000e+00,-1.553660724312067032e-02,1.184735670685768127e-01
0.000000000000000000e+00,8.236898779869079590e-01,5.178433060646057129e-01
0.000000000000000000e+00,7.370241880416870117e-01,5.167708396911621094e-01
0.000000000000000000e+00,5.478249192237854004e-01,5.428643822669982910e-01
1.000000000000000000e+00,3.002435900270938873e-03,6.693216413259506226e-02
1.000000000000000000e+00,2.738843858242034912e-01,1.714757084846496582e-01
1.000000000000000000e+00,1.035362556576728821e-01,5.986748263239860535e-02
0.000000000000000000e+00,7.736757993698120117e-01,4.539591073989868164e-01
0.000000000000000000e+00,5.782175064086914062e-01,4.366717040538787842e-01
1.000000000000000000e+00,2.326396405696868896e-01,2.409245371818542480e-01
0.000000000000000000e+00,7.276945710182189941e-01,6.422598361968994141e-01
1.000000000000000000e+00,2.906056642532348633e-01,1.642293334007263184e-01
0.000000000000000000e+00,6.922937035560607910e-01,4.969395995140075684e-01
0.000000000000000000e+00,6.155934333801269531e-01,4.494059979915618896e-01
0.000000000000000000e+00,6.278219223022460938e-01,6.194360256195068359e-01
1.000000000000000000e+00,2.383294254541397095e-01,2.863759994506835938e-01
0.000000000000000000e+00,7.925810813903808594e-01,3.448536694049835205e-01
1.000000000000000000e+00,3.507385551929473877e-01,2.255822420120239258e-01
1.000000000000000000e+00,3.195924162864685059e-01,8.675131201744079590e-02
0.000000000000000000e+00,6.431710124015808105e-01,5.632060170173645020e-01
1.000000000000000000e+00,3.747233748435974121e-01,8.377007208764553070e-03
1.000000000000000000e+00,2.543242573738098145e-01,1.447340124286711216e-03
0.000000000000000000e+00,5.786638855934143066e-01,5.297054648399353027e-01
0.000000000000000000e+00,8.827437758445739746e-01,5.615872144699096680e-01
0.000000000000000000e+00,8.158571720123291016e-01,5.274394750595092773e-01
0.000000000000000000e+00,7.269821166992187500e-01,4.925540685653686523e-01
0.000000000000000000e+00,5.528473258018493652e-01,5.772273540496826172e-01
0.000000000000000000e+00,6.374393701553344727e-01,5.153611898422241211e-01
0.000000000000000000e+00,8.354611992835998535e-01,3.505198955535888672e-01
0.000000000000000000e+00,6.524103283882141113e-01,5.094719529151916504e-01
1.000000000000000000e+00,4.883589744567871094e-01,7.797760423272848129e-03
0.000000000000000000e+00,7.853698730468750000e-01,5.702347159385681152e-01
0.000000000000000000e+00,7.777577042579650879e-01,4.517306983470916748e-01
0.000000000000000000e+00,7.957016229629516602e-01,5.242048501968383789e-01
0.000000000000000000e+00,5.491691231727600098e-01,3.847597539424896240e-01
1.000000000000000000e+00,2.348626852035522461e-01,1.299316287040710449e-01
1.000000000000000000e+00,1.933033466339111328e-01,1.023078262805938721e-01
0.000000000000000000e+00,7.428398132324218750e-01,6.826943159103393555e-01
0.000000000000000000e+00,7.430791854858398438e-01,4.370486438274383545e-01
1.000000000000000000e+00,1.956412494182586670e-01,1.425163298845291138e-01
1.000000000000000000e+00,1.941976845264434814e-01,7.113035023212432861e-02
1.000000000000000000e+00,3.972899019718170166e-01,1.472421139478683472e-01
1.000000000000000000e+00,2.807353734970092773e-01,2.741197645664215088e-01
1.000000000000000000e+00,2.716163098812103271e-01,1.301580369472503662e-01
1.000000000000000000e+00,2.267436087131500244e-01,3.133790567517280579e-02
1.000000000000000000e+00,3.237625360488891602e-01,2.378445714712142944e-01
1.000000000000000000e+00,4.330315887928009033e-01,8.824043720960617065e-02
0.000000000000000000e+00,6.349806189537048340e-01,5.214789509773254395e-01
1.000000000000000000e+00,2.488337606191635132e-01,2.204344868659973145e-01
0.000000000000000000e+00,6.314889788627624512e-01,5.076330900192260742e-01
0.000000000000000000e+00,5.816988348960876465e-01,5.166680812835693359e-01
0.000000000000000000e+00,6.154252290725708008e-01,3.504183888435363770e-01
1.000000000000000000e+00,1.957096904516220093e-01,5.344235152006149292e-02
1.000000000000000000e+00,2.587533891201019287e-01,8.463538438081741333e-02
0.000000000000000000e+00,6.792256236076354980e-01,4.801979362964630127e-01
1.000000000000000000e+00,3.564549088478088379e-01,5.996127147227525711e-03
1.000000000000000000e+00,1.572430878877639771e-01,1.982887042686343193e-03
1.000000000000000000e+00,4.034890234470367432e-01,1.764434874057769775e-01
1.000000000000000000e+00,4.061577320098876953e-01,1.484746485948562622e-01
0.000000000000000000e+00,5.575263500213623047e-01,4.697639346122741699e-01
1.000000000000000000e+00,4.096147716045379639e-01,1.276951879262924194e-01
1.000000000000000000e+00,2.211309522390365601e-01,2.462516538798809052e-03
1.000000000000000000e+00,3.071491420269012451e-01,3.511283919215202332e-02
0.000000000000000000e+00,8.805212974548339844e-01,4.374114871025085449e-01
1.000000000000000000e+00,2.090549170970916748e-01,3.653681278228759766e-01
0.000000000000000000e+00,7.448340654373168945e-01,3.283661305904388428e-01
0.000000000000000000e+00,6.197389960289001465e-01,4.982483386993408203e-01
0.000000000000000000e+00,7.326801419258117676e-01,3.562275171279907227e-01
1.000000000000000000e+00,2.354097366333007812e-01,1.555659621953964233e-01
0.000000000000000000e+00,7.082824707031250000e-01,4.665225744247436523e-01
0.000000000000000000e+00,6.536245942115783691e-01,5.457267165184020996e-01
1.000000000000000000e+00,2.449743300676345825e-01,2.333170361816883087e-02
0.000000000000000000e+00,6.870064139366149902e-01,5.371804237365722656e-01
1.000000000000000000e+00,2.700272202491760254e-01,1.450998634099960327e-01
0.000000000000000000e+00,5.298806428909301758e-01,3.736017048358917236e-01
1.000000000000000000e+00,1.534352004528045654e-01,8.271425962448120117e-02
1.000000000000000000e+00,1.969079822301864624e-01,1.103357970714569092e-02
1.000000000000000000e+00,1.834885776042938232e-01,1.780082583427429199e-01
1.000000000000000000e+00,1.037292629480361938e-01,2.263770103454589844e-01
0.000000000000000000e+00,4.972753524780273438e-01,5.575246810913085938e-01
1.000000000000000000e+00,2.349363863468170166e-01,1.536413282155990601e-01
0.000000000000000000e+00,6.381179690361022949e-01,5.023991465568542480e-01
1.000000000000000000e+00,2.659195661544799805e-01,-1.754440739750862122e-02
0.000000000000000000e+00,9.727394580841064453e-01,5.794789195060729980e-01
0.000000000000000000e+00,7.717070579528808594e-01,4.324832260608673096e-01
1.000000000000000000e+00,3.198479115962982178e-01,-1.829337142407894135e-02
0.000000000000000000e+00,6.401522159576416016e-01,4.465494751930236816e-01
1.000000000000000000e+00,3.097264170646667480e-01,1.807117275893688202e-02
0.000000000000000000e+00,5.963422060012817383e-01,4.655394256114959717e-01
0.000000000000000000e+00,7.008373141288757324e-01,5.645998120307922363e-01
0.000000000000000000e+00,6.271433830261230469e-01,5.668894052505493164e-01
0.000000000000000000e+00,6.784576177597045898e-01,4.620688855648040771e-01
1.000000000000000000e+00,3.355755507946014404e-01,2.367936819791793823e-01
0.000000000000000000e+00,5.523409247398376465e-01,4.547357857227325439e-01
0.000000000000000000e+00,7.752729058265686035e-01,5.705710649490356445e-01
1.000000000000000000e+00,3.890027403831481934e-01,8.444401621818542480e-02
0.000000000000000000e+00,7.740755677223205566e-01,6.442869901657104492e-01
1.000000000000000000e+00,4.365762472152709961e-01,1.131443828344345093e-01
1.000000000000000000e+00,1.318063735961914062e-01,1.354920566082000732e-01
0.000000000000000000e+00,8.653056025505065918e-01,3.930040299892425537e-01
1.000000000000000000e+00,3.838965594768524170e-01,1.369319260120391846e-01
1.000000000000000000e+00,5.287685394287109375e-01,1.869420558214187622e-01
0.000000000000000000e+00,8.720379471778869629e-01,5.242989659309387207e-01
1.000000000000000000e+00,3.193986713886260986e-01,8.205007016658782959e-02
1.000000000000000000e+00,3.060192167758941650e-01,1.711460947990417480e-01
0.000000000000000000e+00,5.680288672447204590e-01,3.971396386623382568e-01
0.000000000000000000e+00,6.870042681694030762e-01,6.571747660636901855e-01
1.000000000000000000e+00,2.648848891258239746e-01,1.521779149770736694e-01
1.000000000000000000e+00,3.244774639606475830e-01,1.306385993957519531e-01
0.000000000000000000e+00,6.807436347007751465e-01,6.189792752265930176e-01
0.000000000000000000e+00,6.218955516815185547e-01,5.733759999275207520e-01
0.000000000000000000e+00,7.121680974960327148e-01,5.355087518692016602e-01
0.000000000000000000e+00,6.197870373725891113e-01,6.090279817581176758e-01
1.000000000000000000e+00,3.652333319187164307e-01,-6.133622303605079651e-02
1.000000000000000000e+00,3.977359831333160400e-01,1.123110279440879822e-01
0.000000000000000000e+00,6.062352657318115234e-01,4.004479050636291504e-01
1.000000000000000000e+00,3.219414055347442627e-01,2.137485891580581665e-01
1.000000000000000000e+00,4.613633155822753906e-01,1.186280623078346252e-01
0.000000000000000000e+00,7.010841369628906250e-01,4.323154091835021973e-01
0.000000000000000000e+00,5.993796586990356445e-01,5.575892329216003418e-01
0.000000000000000000e+00,7.656718492507934570e-01,5.229743719100952148e-01
1.000000000000000000e+00,4.189043045043945312e-01,1.414075195789337158e-01
1.000000000000000000e+00,9.282365441322326660e-02,2.087925076484680176e-01
0.000000000000000000e+00,7.733085751533508301e-01,3.849335312843322754e-01
1.000000000000000000e+00,3.100111484527587891e-01,-1.130255013704299927e-01
1.000000000000000000e+00,3.304762840270996094e-01,5.628335848450660706e-02
0.000000000000000000e+00,7.192229628562927246e-01,5.996012091636657715e-01
1.000000000000000000e+00,9.482681006193161011e-02,1.553280055522918701e-01
1.000000000000000000e+00,2.665570974349975586e-01,2.813964709639549255e-02
0.000000000000000000e+00,6.451579332351684570e-01,5.042269825935363770e-01
0.000000000000000000e+00,9.623305201530456543e-01,4.528056681156158447e-01
0.000000000000000000e+00,7.297868132591247559e-01,5.673621892929077148e-01
1.000000000000000000e+00,4.282207787036895752e-01,-1.169470474123954773e-01
1.000000000000000000e+00,2.829203009605407715e-01,2.103964686393737793e-01
0.000000000000000000e+00,8.189607262611389160e-01,4.714787006378173828e-01
1.000000000000000000e+00,3.010003864765167236e-01,2.753506302833557129e-01
1.000000000000000000e+00,2.485630512237548828e-01,2.104585766792297363e-01
0.000000000000000000e+00,6.245677471160888672e-01,4.633647799491882324e-01
0.000000000000000000e+00,7.211319208145141602e-01,3.317018151283264160e-01
1.000000000000000000e+00,4.448825120925903320e-01,6.120270490646362305e-02
0.000000000000000000e+00,6.383773088455200195e-01,4.450035393238067627e-01
0.000000000000000000e+00,6.969764232635498047e-01,3.602482378482818604e-01
1.000000000000000000e+00,3.321366012096405029e-01,-1.098470762372016907e-01
0.000000000000000000e+00,6.993613839149475098e-01,4.322642683982849121e-01
0.000000000000000000e+00,8.319939970970153809e-01,5.399474501609802246e-01
0.000000000000000000e+00,5.619258880615234375e-01,4.246481657028198242e-01
1.000000000000000000e+00,1.561898142099380493e-01,7.290557771921157837e-02
0.000000000000000000e+00,6.930318474769592285e-01,4.056881964206695557e-01
1.000000000000000000e+00,2.844991087913513184e-01,1.694926619529724121e-01
0.000000000000000000e+00,3.826456069946289062e-01,6.930174827575683594e-01
0.000000000000000000e+00,7.873660326004028320e-01,5.624575018882751465e-01
1.000000000000000000e+00,3.575348556041717529e-01,2.693619206547737122e-02
0.000000000000000000e+00,7.316309809684753418e-01,5.531839728355407715e-01
1.000000000000000000e+00,1.962344050407409668e-01,-1.831042915582656860e-01
1.000000000000000000e+00,3.605874478816986084e-01,4.591580107808113098e-02
1.000000000000000000e+00,2.075791507959365845e-01,1.533684134483337402e-01
0.000000000000000000e+00,7.795388698577880859e-01,3.165203630924224854e-01
0.000000000000000000e+00,6.034139990806579590e-01,5.656911134719848633e-01
0.000000000000000000e+00,7.039629220962524414e-01,5.157742500305175781e-01
1.000000000000000000e+00,2.626735568046569824e-01,6.506582349538803101e-02
1.000000000000000000e+00,2.820793390274047852e-01,1.119532063603401184e-01
1.000000000000000000e+00,2.973249256610870361e-01,-3.912283107638359070e-02
0.000000000000000000e+00,7.631800770759582520e-01,4.906528294086456299e-01
1.000000000000000000e+00,3.151849508285522461e-01,2.530062496662139893e-01
0.000000000000000000e+00,7.341716289520263672e-01,5.191671848297119141e-01
1.000000000000000000e+00,1.841809898614883423e-01,3.931616432964801788e-03
1.000000000000000000e+00,2.232988625764846802e-01,-2.632709220051765442e-02
1.000000000000000000e+00,3.164781332015991211e-01,5.750356987118721008e-02
1.000000000000000000e+00,3.788571357727050781e-01,2.208296507596969604e-01
1.000000000000000000e+00,3.976568281650543213e-01,8.319044113159179688e-02
0.000000000000000000e+00,7.595387101173400879e-01,4.371276795864105225e-01
0.000000000000000000e+00,6.166646480560302734e-01,6.173917055130004883e-01
1.000000000000000000e+00,1.457222402095794678e-01,1.080842018127441406e-01
1.000000000000000000e+00,2.123431116342544556e-01,1.501679569482803345e-01
0.000000000000000000e+00,7.350330948829650879e-01,5.709092617034912109e-01
0.000000000000000000e+00,7.754371166229248047e-01,3.712569475173950195e-01
0.000000000000000000e+00,7.137812376022338867e-01,6.271045207977294922e-01
